,Course_id,Course Title,Session,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor
0,53689,Entertainment Technology Center Independent Study,summer all,3-30,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA
1,53689,Entertainment Technology Center Independent Study,summer all,,B,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA
2,53689,Entertainment Technology Center Independent Study,summer all,,C,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA
3,53998,ETC Practicum Training,summer all,3,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,"Davidson, Andrew"
