,Course_id,Course Title,Session,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor
0,84498,Undergraduate Research,summer all,3-12,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA
1,84498,Undergraduate Research,summer all,,B,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA
2,84499,Independent Study,summer one,3-12,S,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA
3,84505,Undergraduate Internship,summer one,"3,6,9",R,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA
