,Course_id,Course Title,Session,Units,Sec,Mini,Days,Begin,End,Teaching Location,Bldg/Room,Instructor
0,02500,Undergraduate Research in Computational Biology,summer all,6-24,A,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",DNM,TBA
1,02801,Computational Biology Internship,summer all,3,R,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,"Schwartz, Russell"
2,02900,Ph.D. Thesis Research,summer all,1-48,R,,TBA,TBA,TBA,"Pittsburgh, Pennsylvania",TBA,TBA
